id,screen_name,name,location,description,created_at,friends,followers,statuses,favorites
304909941,Lagarde,Christine Lagarde,"Washington, DC",Managing Director of the International Monetary Fund (IMF).  Also follow @IMFNews.,Wed May 25 09:40:07 +0000 2011,9,256304,541,0
1260366252,PhilJackson11,Phil Jackson,"Los Angeles, CA","Coach, Prez of Knicks,and Author",Mon Mar 11 20:47:36 +0000 2013,42,808080,602,166
15155662,RizKhanShows,Riz Khan,"Washington, D.C.","International Journalist, Television Host, Author",Wed Jun 18 08:32:41 +0000 2008,28,23784,1957,2
21880237,deemyers,Dee Dee Myers,"Los Angeles, CA","EVP & Dir. Corp Comms, Warner Bros.; former Managing Director, the Glover Park Group; former WH Press Sec; author of Why Women Should Rule the World",Wed Feb 25 16:03:39 +0000 2009,286,16356,562,9
48462373,CharlieaWhite,Charlie White,"Detroit, Michigan",Olympic Champion. @thankyoumom - Puffs P&G - Kellogg's - Ralph Lauren - Visa - Airweave - AT&T,Thu Jun 18 19:38:39 +0000 2009,114,106601,1785,1592
195814782,themichaelcaine,Michael Caine,London,,Mon Sep 27 16:57:23 +0000 2010,32,602452,260,14
292735110,SarahTheDuchess,Sarah Ferguson,,"Proud mother of Princess Beatrice & Princess Eugenie. Sarah Ferguson, The Duchess of York is an author, producer and advocate for women and children everywhere.",Wed May 04 04:11:50 +0000 2011,578,81616,514,11
2350805298,Cutler_econ,David Cutler,Boston,"Economist, professor, health policy researcher, occasional troublemaker",Tue Feb 18 23:24:05 +0000 2014,179,3615,215,32
321029318,minutephysics,Henry Reich,Minnesota... for now,"Cool science videos! Trying to get people excited about learnin'
 email: minutephysics [at] gmail [dot] com",Mon Jun 20 22:30:53 +0000 2011,80,91804,5315,12
253168159,ChristaBMiller,Christa Miller,,http://t.co/tcxAT4Y53b,Wed Feb 16 18:01:27 +0000 2011,289,108965,5145,60
289200223,RealFayeDunaway,Faye Dunaway,West Hollywood,"Actress, Director and Mother",Thu Apr 28 06:15:37 +0000 2011,34,10951,1091,62
103121811,danieljmitchell,Dan Mitchell,"Washington, D.C.",I am a senior fellow with the Cato Institute fighting for more freedom and less government (sorry to be redundant).,Fri Jan 08 23:50:46 +0000 2010,21,8996,3733,3
1002778975,RealSAlexander,Sarah Alexander,London,Twitter Expert,Mon Dec 10 23:03:28 +0000 2012,230,15312,602,14
33514869,BarbaraJWalters,Barbara Walters,"New York, NY ",ABC News Anchor....Creator and Co-Host of THE VIEW.,Mon Apr 20 13:41:31 +0000 2009,20,1382439,518,2
275136185,hollandercb,Catherine Hollander,"San Francisco, CA",@BeaconReader. Freelance reporter. Fmr. economics and health care correspondent @nationaljournal. Work has also appeared in @modrnhealthcr @MNINews @bonappetit.,Thu Mar 31 18:03:15 +0000 2011,1697,1103,1383,38
15220720,grove,Steve Grove,"Menlo Park, CA","Director of the News Lab at Google. Previously built our news & politics team @YouTube. Co-founder of @siliconnstars. From Northfield, MN.",Tue Jun 24 15:54:33 +0000 2008,1539,5854,3074,331
43920155,SecretaryFoxx,Anthony Foxx,"Washington, DC",The official Twitter feed of the U.S. Secretary of Transportation.,Mon Jun 01 16:56:03 +0000 2009,1108,60742,4748,33
77645932,Brittanysnow,Brittany Snow,,"fan of puns, polaroids, puppies..... & alliteration. Co-founder of Love Is Louder",Sun Sep 27 03:11:14 +0000 2009,177,644304,2063,3
49519447,Hilary_Knight,Hilary Knight,"Sun Valley, ID and Boston, MA","2x Olympic Silver Medalist, 4x World Champion, 2x National Champion. University of Wisconsin Badger and forever true to gold and blue Choate Rosemary Hall.",Mon Jun 22 03:12:56 +0000 2009,511,47097,4396,2814
47035609,AshWagner2010,Ashley Wagner,"Los Angeles, CA",Three-time US National Champion. Olympic Bronze Medalist. Ice cream enthusiast. Nike athlete & COVERGIRL.,Sun Jun 14 04:50:36 +0000 2009,146,87766,3581,1449
60865434,KAKA,Kaka,,http://t.co/HS75mpB4mC,Tue Jul 28 10:05:26 +0000 2009,425,22133882,3870,2
26130127,ToddGlass,Todd Glass,"Los Angeles, CA",My book The Todd Glass Situation is now ON SALE here: http://t.co/trkZ5kEnuT,Tue Mar 24 00:16:31 +0000 2009,536,119331,2106,70
378223565,sparker,Sean Parker,SF / LA / NYC,"Napster, Plaxo, Facebook, Causes, Spotify & Airtime = http://t.co/YsQIrVydx5",Thu Sep 22 21:06:05 +0000 2011,537,421853,448,30
243442402,amandabynes,amanda bynes,,♡,Thu Jan 27 01:45:46 +0000 2011,10,3733531,68,78
48410093,TomCruise,Tom Cruise,Worldwide,Actor. Producer. Running in movies since 1981.,Thu Jun 18 16:50:46 +0000 2009,57810,5061379,11315,3605
411246048,TeamFlacco,Joe Flacco,,"The official page of Joe Flacco, quarterback for the Baltimore Ravens. https://t.co/Z4iWfFCDQC",Sun Nov 13 05:22:14 +0000 2011,127,209041,650,187
16196334,TVAshleigh,Ashleigh Banfield,New York City Area,"Emmy winning TV broadcaster, host of Open Court. Live from Ground Zero on 9/11, Afghanistan, & Iraq for NBC. Insightful, principled coverage of US & world news.",Tue Sep 09 02:17:20 +0000 2008,5,3348,523,0
584211194,OfficialPiaZ,Pia Zadora,"Las Vegas, NV",O you know... Actress and Singer. Golden Globe winner. Grammy Nominee. IG: @OfficialPiaZadora,Fri May 18 22:27:21 +0000 2012,776,3240,710,245
1113167976,robinwilliams,Robin Williams,"San Francisco, CA","Actor, Comedian, Cyclist, Retired Mime",Wed Jan 23 02:05:59 +0000 2013,78,1503672,283,124
10810102,JohnCleese,John Cleese,London,"Yes, I am still indeed alive, contrary to rumour, and am performing the silly walk in my new app http://t.co/16QGv879Ew",Mon Dec 03 13:43:30 +0000 2007,240,3825882,1173,236
184910040,OfficialAdele,Adele,London/NYC,Official Twitter account for Adele. @XLRECORDINGS / @ColumbiaRecords recording artist.,Mon Aug 30 19:53:19 +0000 2010,169,22045666,216,0
2783162359,shaun_white,shaun White,,,Sun Aug 31 23:57:15 +0000 2014,0,83,9,3
2218092372,louisck,Poul Stevens,,,Wed Nov 27 16:43:24 +0000 2013,0,41,0,0
37601149,PaulKagame,Paul Kagame,"Rwanda, Africa","President of the Republic of Rwanda, write to: paulkagame@gov.rw",Mon May 04 05:16:24 +0000 2009,37,812284,2423,3
117833629,djpolitico,Danielle Jones,,"Executive Vice President, Expansion at POLITICO. Big fan of Old Dominion University basketball.",Fri Feb 26 19:31:31 +0000 2010,879,1725,752,362
153004670,tonyblairoffice,Tony Blair Office,,The official twitter feed for the latest news on Tony Blair and his current projects. See also @tonyblair_agi @tonyblair_tbff @tonyblairsf @quartetrep.,Mon Jun 07 12:47:20 +0000 2010,70,130329,1942,11
266991549,JPN_PMO,PM's Office of Japan,,This is the official English twitter account of Prime Minister's Office of Japan. Our Facebook URL is                          http://t.co/jC4DZ32NDr,Wed Mar 16 04:27:34 +0000 2011,19,147701,2646,2
129026349,jermjackson5,Jermaine Jackson,Everywhere!,"The 4th child of the music dynasty; the Jackson Family. Singer, bassist, composer, philanthropist, father & husband. I love reaching people through my music.",Fri Apr 02 23:52:35 +0000 2010,85,144631,2083,48
31428685,GovRichardson,Bill Richardson,"Santa Fe, NM",,Wed Apr 15 15:08:47 +0000 2009,230,7432,915,75
97048670,zoedinovi,Zoe Di Novi,Toronto,"Trashcat, lover, reader. Community Engagement Lead @Wattpad. Former Senior Editor, The Dish.",Tue Dec 15 19:51:28 +0000 2009,935,1183,1868,4255
15155074,PearlJam,Pearl Jam,"Seattle, WA","Pearl Jam's Official Twitter.
Download Lightning Bolt now: http://t.co/gdBG7twcVq",Wed Jun 18 06:59:14 +0000 2008,541,2780883,3143,272
268439864,xtina,Christina Aguilera,,Download the new album Lotus now: http://t.co/2NPmmKId,Fri Mar 18 19:41:39 +0000 2011,21,14134416,656,0
1615339465,DavidArquette,David Arquette,Winchester VA,not the real David Arquette.. sorry,Tue Jul 23 13:50:00 +0000 2013,52,1364,29,0
75641903,carrieffisher,Carrie Fisher,Los Angeles & New York,Instant gratification takes too long.,Sat Sep 19 21:02:50 +0000 2009,139,622870,818,140
144376833,FelipeCalderon,Felipe Calderón,México,Presidente de México de 2006 a 2012. Presidente de la Comisión Global sobre la Economía y el Clima y de la Fundación Desarrollo Humano Sustentable.,Sun May 16 03:42:52 +0000 2010,614,3291192,3980,85
243905905,LisaKudrow,Lisa Kudrow,Los Angeles,Lisa Kudrow's company usually tweets on her behalf. But sometimes not.,Fri Jan 28 02:13:14 +0000 2011,161,642013,1898,52
354399766,CatherineCrier,Catherine Crier,New York,"Author, journalist, independent, former Texas judge. Ideology is the science of idiots. – John Adams. New book #PatriotActs. Retweets/articles ≠ endorsements.",Sat Aug 13 17:11:10 +0000 2011,16292,17646,2526,17
47975734,SenatorSessions,Sen. Jeff Sessions,"Mobile, AL",U.S. Sen. Jeff Sessions (R-AL) serves as the Ranking Member on the Senate Budget Committee. He is in his 3rd term in the Senate.,Wed Jun 17 14:24:08 +0000 2009,102,37804,1650,0
379379520,jskoff,Jason Spingarn-Koff,,"Commissioning Editor, Opinion Video, @nytopinion. Curator, Op-Docs.
Director, Life 2.0. Ex-MIT Knight Science Journalism Fellow.
opinion.video@nytimes.com",Sat Sep 24 21:19:19 +0000 2011,311,3500,1349,378
98786561,alydudek,Alyson Dudek,MKE ✈️ SLC,2x Olympian & Bronze Medalist #TheAmazingRace 26 | http://t.co/fMhPFTTTqU http://t.co/gDllvuj3LO,Wed Dec 23 03:42:19 +0000 2009,331,7766,1870,612
78644388,RealAliceCooper,Alice Cooper,"Phoenix, AZ",The ONLY Official Alice Cooper Twitter!,Wed Sep 30 16:28:40 +0000 2009,45,550700,1207,8
341924686,DavidBarboza2,David Barboza,Shanghai,I'm the Shanghai Bureau Chief of The New York Times,Mon Jul 25 05:20:12 +0000 2011,727,16682,2650,7
20747011,chrishughes,Chris Hughes,"Shokan, NY","Publisher & Executive Chairman, The New Republic, and Co-Founder, Facebook",Fri Feb 13 04:16:12 +0000 2009,834,38942,1204,272
1149386466,AmandaSeyfried,Amanda Seyfried,,I like most people.,Mon Feb 04 23:54:24 +0000 2013,94,419620,445,38
224449457,mrDavidWise,David Wise,Reno,"Pro skier and US Olympic Gold Medalist. Reppin Monster, Visa, Smith, 4FRNT, O'Neill, Kicker, Northstar,",Thu Dec 09 01:30:03 +0000 2010,252,11930,727,567
45055696,Kaepernick7,Colin Kaepernick,,Do not underestimate the determination of a quiet man - Iain Smith,Sat Jun 06 01:50:41 +0000 2009,239,730798,7213,161
80380326,BrianRoss,Brian Ross,"NY, NY",ABC News Chief Investigative Correspondent,Tue Oct 06 19:18:51 +0000 2009,403,27595,3173,65
216019613,misterrobbates,rob bates,,"Rob Bates' personal feed. Comedy writer who's contributed to SNL's Weekend Update, splitsider, comedycentral.com, Jibjab, Mcsweeneys, FuseTV, blahblah who cares",Mon Nov 15 15:43:17 +0000 2010,883,374,1271,352
228747444,TheJuanWilliams,Juan Williams,"Washington, DC","Official account for Juan Williams: Fox News analyst, The Hill columnist, former Washington Post scribe,  & best-selling author of Muzzled, now out in paperback",Mon Dec 20 15:28:10 +0000 2010,1018,72787,1365,3
2175216272,eveensler,Stacking Profit,,Completing a Holiday from Twiting cuz i'm Receiving $450 in a day at work around the net . All of my desires certainly sprang correct.,Tue Nov 05 02:55:48 +0000 2013,6,29,1,0
24223641,michaelpollan,Michael Pollan,"Berkeley, CA",Author of Cooked; Food Rules; In Defense of Food; The Omnivore’s Dilemma; The Botany of Desire; A Place of My Own and Second Nature.,Fri Mar 13 18:36:36 +0000 2009,315,430249,3657,12
19726613,SenatorCollins,SenatorSusanCollins,Maine,"United States Senator from Maine. 

All tweets originate from the Press Office of Senator Susan Collins.",Thu Jan 29 18:56:59 +0000 2009,929,34454,1363,33
46638111,NasserJudeh,Nasser S. Judeh,"Amman, Jordan",Proud to serve my beloved Jordan,Fri Jun 12 12:12:08 +0000 2009,128,66615,2430,16
378800745,BetseyStevenson,Betsey Stevenson,Ann Arbor,Former Chief Economist at Labor. Current academic economist at Michigan.  Always an economist at home.,Fri Sep 23 20:50:00 +0000 2011,317,14168,1775,16
329746058,BenAffleck,Ben Affleck,,"Director, actor, writer, producer and founder of Eastern Congo Initiative.",Tue Jul 05 15:21:29 +0000 2011,55,1693759,245,1
371796153,JeffMadrick,Jeff Madrick,"New York, NY","Author Seven Bad Ideas (coming @AAKnopf Oct), Challenge Editor, @nybooks contributor, Sr. Fellow @TCFdotorg, former econ columnist @NYTimes, prof @cooperunion",Sun Sep 11 14:48:29 +0000 2011,194,1194,377,70
151575798,ChinaOkasi,China Okasi,"U.S., Paris, Zürich","Artist, Dem strategist, TV contributor, publisher/ writer/ editor...
You may be an animal, but I'm a monster. - Cyrus Beene",Thu Jun 03 18:44:24 +0000 2010,136,14322,2007,118
265178794,MiraPagliNair,Mira Nair,NYC/Delhi/Kampala,"I am an Indian filmmaker at home in the world. Founder @Salaam_Baalak & @MaishaFilmLabs. Coming Soon: #QueenofKatwe, #BengaliDetective, #MonsoonWeddingMusical",Sun Mar 13 04:13:22 +0000 2011,130,189580,610,85
2995408587,crowleyCNN,Charlie Crowley,,Sports Fanatic,Sat Jan 24 07:49:05 +0000 2015,40,4,1,1
23970102,oreillyfactor,Bill O'Reilly,"New York, NY, USA",Host of The O'Reilly Factor on the Fox News Channel,Thu Mar 12 15:44:18 +0000 2009,31,719227,8115,0
25434201,Billy,Billy Corgan,Wirelandia,"The official twitter account of WPC aka The Ivory Tower, proprietor of Madame Zuzu's Teahouse",Fri Mar 20 01:50:46 +0000 2009,372,286952,4816,1
487977202,kirstendunst,Kirsten Dunst,,Actress/home owner/lover of cats,Thu Feb 09 23:14:36 +0000 2012,90,369783,102,0
27195114,Drake,Drizzy,Paradise,Nothing Was The Same,Sat Mar 28 07:17:46 +0000 2009,643,21073564,1654,11
58401873,N8Holland,Nate Holland,"Truckee, CA",,Mon Jul 20 05:43:15 +0000 2009,113,6807,1349,110
2871367661,raylewis,Ray Lewis,,"2x SB champion, 2x D.P.O.Y. Superbowl 35 MVP, 13x Pro-Bowler. 17 years in the NFL, 10x All-Pro and now an Analyst for ESPN. And a blessed Father!!!!",Mon Nov 10 22:49:28 +0000 2014,372,65929,171,16
344831981,harrybelafonte,Harry Belafonte,,"Official Twitter of Harry Belafonte, Actor / Singer / Activist",Fri Jul 29 17:14:57 +0000 2011,168,13772,319,14
13058232,noaheverett,Noah Everett,"Charleston, SC",The nice guy that finished first - founder of @Pinglyapp & previously @Twitpic,Mon Feb 04 18:08:17 +0000 2008,1206,4189471,6028,0
987202849,DonMarkwell,Don Markwell,"Canberra, ACT, Australia","Author, '@InstinctsToLead'. Formerly Exec Director, Menzies Research Centre (@MenziesRC), Warden of Rhodes House, Oxford. Opinions my own; RT not endorsement.",Mon Dec 03 18:43:33 +0000 2012,1993,994,2401,335
17272464,aaronhuey,aaronhuey,Seattle,"Aaron Huey is a National Geographic photographer, a Stanford d.School Global Fellow, and the father of HAWKEYE HUEY.",Sun Nov 09 19:11:32 +0000 2008,312,2617,356,72
142157505,batemanjason,Jason Bateman,L.A.,Friend of Will Arnett's.,Mon May 10 03:52:26 +0000 2010,51,1549940,243,0
1563604279,RayLaHood,Ray LaHood,,"Co-chair @BAFuture, former Secretary of Transportation @USDOT, former congressman from Peoria, IL.",Tue Jul 02 16:33:14 +0000 2013,13,692,46,1
1080016992,plantecbs,bill plante,,CBS News White House Correspondent,Fri Jan 11 15:26:42 +0000 2013,55,2218,32,3
26895879,NeYoCompound,NE-YO!!,,It's here! My NEW album NON-FICTION now available WORLDWIDE. #NONFICTION2015,Fri Mar 27 00:04:42 +0000 2009,8123,6551913,7362,103
135108504,WilliamJBennett,Bill Bennett,"Arlington, VA","Fmr. Sec of Education, Drug Czar, Best-Selling Author and Host of Bill Bennett's Morning in America.",Tue Apr 20 10:46:04 +0000 2010,191,30233,2439,3
236388605,DJBerry20,Damien Berry,Belle Glade/Miami/Baltimore MD,"Damien Berry No I ain't perfect but Im pushing for Perfection...
Super Bowl Champ
#CANE....",Mon Jan 10 13:39:22 +0000 2011,736,18258,10044,16
20,ev,Ev Williams,"San Francisco, CA, US",Here,Tue Mar 21 21:02:31 +0000 2006,1725,1775245,7605,3095
50940456,kaifulee,Kai-Fu Lee,"Beijing, China",CEO of Innovation Works.  Media contact: press@chuangxin.com,Fri Jun 26 05:45:54 +0000 2009,142,1285507,1197,0
26598593,danacarvey,Dana Carvey,San Francisco,"Youtube:http://t.co/MnDzy3cx5y Facebook:http://t.co/UqVO2HSTqn
   Instagram: http://t.co/hvJXmV1Arr",Wed Mar 25 21:37:02 +0000 2009,61357,134200,456,5001
259392555,RealKiefer,Kiefer Sutherland,,,Tue Mar 01 20:41:34 +0000 2011,67,368039,534,6
541331965,EliotSpitzer,Eliot Spitzer,New York,"Former governor of New York, host of #Viewpoint with Eliot Spitzer on @Current TV (@CurrentSpitzer) weeknights at 8/7c.",Sat Mar 31 03:38:25 +0000 2012,56,6656,211,0
80159512,jrcelski,J.R. Celski,upper left coast ,Olympian | Filmmaker,Mon Oct 05 23:47:09 +0000 2009,864,30003,4995,513
16742806,russfeingold,Russ Feingold,"Middleton, WI",I'm a former U.S. Senator from the great state of Wisconsin,Tue Oct 14 18:06:35 +0000 2008,4591,37339,868,0
21181713,liamgallagher,Liam Gallagher,,,Wed Feb 18 09:23:31 +0000 2009,0,918514,339,8
34616510,dennisrodman,Dennis Rodman,,NBA Hall of Famer. Just being me.,Thu Apr 23 13:51:51 +0000 2009,91,238955,2562,21
282647169,ElizabethMcGov,Elizabeth McGovern,,Lady Cora in @downtonabbey - Member of @sadiehotheads. latest album iTunes http://t.co/EIqAEYIGPe  | Amazon http://t.co/9e25II7rCC,Fri Apr 15 16:28:26 +0000 2011,133,45424,1040,271
243284052,JimCameron,James Cameron,"Los Angeles, CA",,Wed Jan 26 18:24:02 +0000 2011,52,607421,97,3
309472026,Mike_AFL,Michael Podhorzer,,Political Director at AFL-CIO,Thu Jun 02 04:24:43 +0000 2011,845,1131,92,1
23976386,davidguetta,David Guetta,"Ibiza, Paris, the world...",Official David Guetta Twitter Page. http://t.co/RMCqdEM9XC,Thu Mar 12 16:19:49 +0000 2009,155,16871566,2289,222
1723671666,RyanMiller3039,Ryan Miller,LA - VAN,Goaltender - Vancouver Canucks,Mon Sep 02 23:04:43 +0000 2013,68,104633,131,109
29588859,toriamos,tori amos,,,Wed Apr 08 00:23:11 +0000 2009,4,95327,534,14
181158314,FayyadSalam,Salam Fayyad,Palestine ,Prime Minister of The Palestinian National Authority,Sat Aug 21 12:59:49 +0000 2010,118,3459,160,2
15639774,adamdavidson,Adam Davidson,"New York, NY","Co-founder of NPR's Planet Money.  Economics writer, NY Times Magazine.",Tue Jul 29 00:34:43 +0000 2008,887,14141,1268,108
599329617,MarkMNoLabels,Mark McKinnon,,Co-Founder of @nolabelsorg. Problem-solver for causes & candidates.     Media Guy.,Mon Jun 04 13:36:33 +0000 2012,74193,74541,235,0
14438961,WomanOnFire,Debbie Phillips,"Martha's Vineyard, MA","Founder, Women on Fire. Inspiration, strategies, support for your life. Free weekly SPARK! at http://t.co/FOLDC20DOZ",Sat Apr 19 00:04:21 +0000 2008,1664,2976,2948,94
